567,116.463,39.947,匈牙利大使馆
568,116.463,39.943,三里屯
569,116.468,39.944,博兹瓦纳大使馆
570,116.467,39.932,康莱德酒店
571,116.472,39.932,团结湖公园
572,116.484,39.932,甜水西园
573,116.472,39.93,null
574,116.467,39.929,呼家楼
575,116.461,39.932,null
576,116.461,39.928,东大桥
577,116.461,39.926,朝外SOHO
578,116.467,39.926,京广桥
579,116.461,39.922,天阶大厦
580,116.467,39.922,财富中心
581,116.472,39.922,null
582,116.484,39.922,红庙
583,116.484,39.914,大望路
584,116.472,39.914,国贸
585,116.472,39.912,郎家园
586,116.463,39.912,北京银泰中心
587,116.463,39.907,null
588,116.472,39.907,庆丰公园
589,116.484,39.907,居安办公中心
590,116.472,39.904,null
591,116.46,39.907,null
592,116.484,39.899,九龙山
593,116.472,39.899,双井
594,116.472,39.896,百环家园
595,116.467,39.896,null
596,116.467,39.892,null
597,116.471,39.892,劲松
598,116.484,39.892,阳光财富大厦
599,116.484,39.882,北工大西门
600,116.471,39.883,农光南里
601,116.462,39.883,null
602,116.462,39.88,潘家园
603,116.462,39.878,广西大厦
604,116.466,39.878,null
605,116.471,39.879,松榆里
606,116.483,39.875,北京工业大学
607,116.471,39.875,null
608,116.466,39.875,京瑞大厦
609,116.462,39.875,弘善家园
610,116.462,39.87,十里河
611,116.466,39.87,null
612,116.471,39.87,null
613,116.476,39.87,null
614,116.483,39.87,周庄嘉园
615,116.482,39.866,null
616,116.476,39.866,旌凯大厦
617,116.471,39.866,百汇广场
618,116.466,39.867,null
619,116.462,39.867,分钟寺桥
620,116.454,39.864,鑫源国际
621,116.465,39.858,京闽公寓
622,116.467,39.858,null
623,116.471,39.858,清风园公寓
624,116.475,39.858,四道口桥
625,116.476,39.862,长会公寓
626,116.481,39.86,二堡子
627,116.479,39.847,十八里店桥
628,116.472,39.841,牌坊北里
629,116.46,39.852,null
630,116.458,39.857,爱民小区
631,116.455,39.856,null
632,116.446,39.857,null
633,116.453,39.832,旺兴湖公园
634,116.441,39.831,虎殿村
635,116.466,39.837,小红门
636,116.44,39.844,顶秀金石家园
637,116.433,39.845,null
638,116.427,39.848,石榴园小区
639,116.422,39.848,null
640,116.423,39.857,null
641,116.422,39.838,大红门东桥
642,116.434,39.831,null
643,116.417,39.841,null
644,116.416,39.845,null
645,116.415,39.848,上环星城
646,116.409,39.841,大红门桥
647,116.409,39.844,null
648,116.408,39.853,福海公园
649,116.402,39.841,null
650,116.395,39.831,源泰隆物流生活区
651,116.395,39.835,桃苑公园
652,116.394,39.844,西马金润家园
653,116.381,39.83,null
654,116.381,39.839,null
655,116.38,39.844,公益西桥
656,116.381,39.848,瑞丽江畔
657,116.373,39.83,二合庄
658,116.373,39.839,null
659,116.374,39.845,右安门
660,116.374,39.849,null
661,116.37,39.844,null
662,116.37,39.849,嘉园三里
663,116.371,39.854,嘉园二里
664,116.365,39.853,草桥
665,116.365,39.849,草桥欣园
666,116.365,39.845,汽车公园
667,116.365,39.842,世界花卉大观园
668,116.365,39.839,null
669,116.364,39.83,槐新公园
670,116.359,39.83,null
671,116.359,39.839,凡尔赛广场
672,116.359,39.845,null
673,116.359,39.849,null
674,116.353,39.849,玫瑰花园
675,116.353,39.844,京开花园
676,116.353,39.839,马家楼桥
677,116.353,39.83,null
678,116.34,39.83,风格与林苑
679,116.34,39.845,null
680,116.327,39.843,null
681,116.32,39.846,首都经贸大学西区
682,116.321,39.842,null
683,116.321,39.839,天坛医院
684,116.317,39.829,益辰欣园
685,116.314,39.84,null
686,116.314,39.843,鸿业兴园
687,116.315,39.847,null
688,116.307,39.846,null
689,116.307,39.843,null
690,116.307,39.835,汽车博物馆
691,116.307,39.829,null
692,116.299,39.839,科丰桥
693,116.301,39.844,恒富大厦
694,116.292,39.841,昌宁大厦
695,116.287,39.84,写字公园
696,116.284,39.83,null
697,116.281,39.835,null
698,116.28,39.839,null
699,116.278,39.846,看丹中学
700,116.288,39.856,丰台二中
701,116.304,39.857,null
702,116.277,39.86,null
703,116.288,39.86,北大地
704,116.277,39.864,null
705,116.281,39.865,null
706,116.288,39.865,丰台区政府
707,116.302,39.865,嘉城广场
708,116.274,39.87,null
709,116.273,39.872,丰体时代大厦
710,116.278,39.874,大井北里
711,116.289,39.877,国润商务大厦
712,116.297,39.88,null
713,116.293,39.879,null
714,116.289,39.879,胡桃园
715,116.272,39.874,大井西桥
716,116.279,39.878,null
717,116.281,39.879,岳各庄桥
718,116.27,39.879,null
719,116.289,39.885,null
720,116.293,39.885,安阳大厦
721,116.297,39.885,null
722,116.297,39.888,万丰公园
723,116.293,39.888,null
724,116.289,39.888,阅园
725,116.278,39.888,null
726,116.268,39.888,null
727,116.268,39.892,长安新城
728,116.268,39.896,null
729,116.277,39.896,金隅大成时代
730,116.289,39.896,千禧奥特莱斯
731,116.296,39.896,null
732,116.289,39.899,京铁家园
733,116.277,39.899,青塔
734,116.268,39.899,青塔公园
735,116.268,39.906,null
736,116.277,39.906,亚泰饭店
737,116.289,39.906,今日家园
738,116.296,39.906,瑞兴公寓
739,116.296,39.912,null
740,116.289,39.912,中国人民解放军总医院
741,116.277,39.912,五棵松
742,116.277,39.916,null
743,116.269,39.916,null
744,116.269,39.919,null
745,116.277,39.918,null
746,116.29,39.917,五棵松体育馆
747,116.269,39.923,null
748,116.279,39.923,null
